squareMeters,numberOfRooms,hasYard,cityCode,numPrevOwners,made,isNewBuilt,price
143,9,1,75008,1,2001,1,"1 327 183,00 €"
349,10,1,75019,10,2020,1,"4 589 699,00 €"
293,9,0,75016,1,2010,0,"2 531 520,00 €"
122,9,1,75014,6,2021,0,"1 371 036,00 €"
184,7,0,75006,9,2001,1,"1 616 256,00 €"
126,10,1,75005,2,2000,0,"1 279 908,00 €"
178,10,1,75013,6,2009,0,"1 780 890,00 €"
283,5,1,75016,7,2006,0,"2 980 556,00 €"
120,10,1,75019,9,1991,0,"1 626 480,00 €"
87,3,0,75020,3,1991,0,"1 255 410,00 €"
297,5,1,75007,2,2020,1,"3 684 879,00 €"
238,5,1,75006,8,2018,1,"2 745 568,00 €"
209,9,1,75005,8,2012,1,"2 400 156,00 €"
262,4,0,75002,4,1995,1,"2 515 724,00 €"
227,10,0,75005,4,2001,1,"2 577 585,00 €"
120,7,1,75017,5,1994,0,"1 628 280,00 €"
166,9,0,75007,6,1991,1,"1 483 708,00 €"
170,7,0,75014,7,1996,1,"2 084 370,00 €"
127,6,1,75018,10,2007,1,"1 142 873,00 €"
317,9,1,75018,5,2001,0,"3 626 163,00 €"
140,9,0,75018,3,1990,0,"1 543 780,00 €"
28,2,0,75009,4,2003,1,"388 976,00 €"
238,7,1,75005,7,2011,1,"3 498 362,00 €"
182,9,0,75019,6,2003,1,"2 060 786,00 €"
290,5,0,75011,10,1992,1,"2 614 350,00 €"
250,5,1,75010,4,1992,0,"2 701 250,00 €"
301,7,0,75005,6,2005,0,"4 342 527,00 €"
267,4,0,75004,5,2005,1,"3 420 537,00 €"
139,6,1,75002,6,1992,1,"1 793 934,00 €"
73,4,0,75006,2,1995,1,"1 048 718,00 €"
190,7,1,75013,4,1995,1,"2 210 840,00 €"
175,8,0,75005,10,2001,0,"1 991 675,00 €"
38,2,1,75010,10,2009,1,"455 506,00 €"
63,5,0,75010,9,1998,1,"845 712,00 €"
133,5,1,75013,5,1994,1,"1 426 691,00 €"
110,6,0,75014,4,2002,0,"1 515 690,00 €"
226,4,0,75009,2,2016,1,"3 251 462,00 €"
23,1,1,75020,6,1993,1,"207 989,00 €"
166,4,1,75009,2,2017,1,"1 596 090,00 €"
336,5,0,75019,10,2007,0,"3 176 880,00 €"
85,5,0,75016,4,1993,0,"992 290,00 €"
196,8,0,75014,1,2010,1,"1 911 784,00 €"
247,9,1,75019,10,2004,0,"2 491 736,00 €"
316,5,0,75001,9,2019,0,"2 910 044,00 €"
348,6,1,75012,9,1995,1,"3 910 128,00 €"
256,9,0,75019,7,2012,0,"2 383 872,00 €"
68,5,0,75017,7,1996,1,"980 356,00 €"
212,10,1,75003,2,1995,0,"2 884 260,00 €"
261,9,1,75019,2,2020,0,"2 421 819,00 €"
187,6,0,75007,1,2000,1,"2 437 358,00 €"
74,3,0,75019,4,2020,1,"990 342,00 €"
246,7,0,75003,3,2011,0,"3 218 664,00 €"
80,4,0,75014,3,2021,0,"800 160,00 €"
254,4,0,75004,7,2011,0,"3 638 042,00 €"
202,9,0,75006,8,2020,1,"2 403 598,00 €"
164,10,1,75011,1,1997,0,"1 723 312,00 €"
283,5,0,75001,8,1990,0,"4 097 557,00 €"
63,5,0,75002,10,2011,1,"694 764,00 €"
289,6,1,75009,6,1990,1,"3 515 396,00 €"
329,8,1,75017,4,1996,1,"3 664 402,00 €"
326,4,0,75014,1,2004,0,"3 970 680,00 €"
315,4,1,75009,6,2002,0,"3 772 440,00 €"
134,10,1,75011,5,1995,0,"1 309 046,00 €"
335,4,1,75001,10,2000,1,"3 574 115,00 €"
306,4,0,75007,5,2017,1,"3 943 116,00 €"
222,6,0,75006,4,2004,0,"2 759 904,00 €"
31,2,1,75020,1,2008,0,"409 603,00 €"
86,3,0,75017,5,1993,0,"959 588,00 €"
196,10,1,75006,5,2018,0,"2 116 016,00 €"
271,6,0,75017,6,1990,0,"3 873 945,00 €"
277,8,1,75013,10,2011,0,"2 878 861,00 €"
182,8,0,75013,10,2013,1,"2 558 738,00 €"
133,6,0,75007,1,2021,0,"1 404 347,00 €"
316,6,1,75015,10,1994,1,"2 908 780,00 €"
21,1,1,75010,4,2006,1,"285 117,00 €"
121,7,0,75009,7,2008,1,"1 230 086,00 €"
189,7,0,75004,2,2011,0,"1 629 558,00 €"
192,4,1,75010,5,2011,0,"2 143 488,00 €"
150,9,0,75003,5,2003,0,"1 756 200,00 €"
80,5,0,75004,2,2016,0,"798 720,00 €"
316,10,0,75006,10,2007,1,"3 315 788,00 €"
142,10,1,75007,5,2017,0,"1 929 354,00 €"
250,5,0,75020,5,1996,0,"3 523 000,00 €"
26,2,0,75012,2,2006,0,"250 276,00 €"
49,1,1,75014,8,2004,0,"464 275,00 €"
179,7,0,75012,5,1997,1,"2 132 606,00 €"
225,7,1,75019,2,1992,1,"2 151 675,00 €"
328,10,0,75017,1,2015,0,"4 723 200,00 €"
183,10,0,75016,5,1995,0,"1 582 218,00 €"
43,2,1,75010,5,2005,0,"575 039,00 €"
221,7,1,75013,7,2019,1,"2 040 051,00 €"
151,10,1,75004,2,2008,0,"2 020 682,00 €"
291,5,0,75009,3,2000,0,"4 336 773,00 €"
107,6,1,75010,10,1993,0,"989 857,00 €"
167,4,0,75006,7,1999,0,"1 578 985,00 €"
236,4,0,75015,9,1996,0,"2 579 244,00 €"
152,5,0,75009,8,2007,1,"1 971 744,00 €"
46,2,0,75005,5,2002,0,"648 140,00 €"
180,8,0,75016,6,2001,1,"2 082 420,00 €"
341,7,0,75002,2,2015,1,"3 663 363,00 €"
221,10,0,75006,5,2008,0,"3 095 326,00 €"
210,10,1,75006,9,2020,1,"2 499 000,00 €"
211,5,0,75005,5,2019,0,"2 331 972,00 €"
41,1,0,75015,2,1996,1,"546 776,00 €"
231,5,0,75010,1,2015,1,"2 608 221,00 €"
341,10,1,75003,10,2014,1,"5 099 996,00 €"
217,6,1,75001,2,1990,0,"2 691 451,00 €"
127,8,0,75011,9,2010,0,"1 876 552,00 €"
287,8,1,75017,9,2020,0,"2 471 931,00 €"
238,6,0,75017,7,2010,0,"2 417 366,00 €"
293,10,0,75010,4,2008,0,"2 874 330,00 €"
240,5,0,75011,9,2016,1,"3 213 600,00 €"
248,6,1,75002,10,1994,1,"3 367 096,00 €"
195,7,0,75003,7,2021,1,"2 213 445,00 €"
165,8,0,75012,6,2010,0,"2 099 955,00 €"
253,6,1,75005,10,2001,0,"2 445 498,00 €"
102,7,0,75008,2,2017,0,"1 229 508,00 €"
221,10,0,75017,6,2020,0,"2 394 535,00 €"
220,5,1,75020,5,2005,1,"1 928 300,00 €"
273,9,0,75017,8,1993,1,"2 397 759,00 €"
151,6,1,75006,10,1997,1,"1 809 584,00 €"
53,4,1,75014,7,2003,0,"667 906,00 €"
305,8,1,75003,3,2015,1,"2 925 255,00 €"
245,10,0,75019,2,1999,1,"3 071 565,00 €"
135,5,1,75015,9,2008,1,"1 919 835,00 €"
74,3,1,75013,2,1997,1,"672 512,00 €"
275,10,1,75007,5,2004,1,"2 443 650,00 €"
214,5,0,75011,10,2009,0,"2 212 332,00 €"
143,9,1,75019,3,1992,0,"1 987 843,00 €"
101,6,0,75003,2,2006,0,"1 282 195,00 €"
340,8,0,75018,4,2010,1,"3 179 680,00 €"
47,1,1,75018,10,2020,1,"681 265,00 €"
245,8,0,75011,10,2009,1,"3 162 950,00 €"
261,10,1,75003,4,1995,0,"2 738 412,00 €"
98,9,1,75008,6,1997,0,"1 372 000,00 €"
309,4,1,75011,10,1995,1,"2 673 777,00 €"
142,9,0,75014,3,2002,0,"2 053 746,00 €"
233,4,1,75004,7,2018,0,"2 707 460,00 €"
138,7,1,75017,2,1994,0,"1 232 754,00 €"
242,5,1,75004,7,2018,0,"2 313 520,00 €"
217,7,1,75019,4,2017,0,"1 823 234,00 €"
243,6,0,75017,2,2011,0,"3 348 297,00 €"
35,2,1,75004,7,2010,0,"306 145,00 €"
209,8,1,75005,1,1995,0,"2 915 341,00 €"
150,7,1,75018,2,2009,1,"2 141 700,00 €"
133,10,0,75002,5,2006,0,"1 126 111,00 €"
194,5,1,75005,8,2016,1,"2 583 110,00 €"
105,8,1,75012,4,1990,0,"1 216 215,00 €"
295,6,0,75019,1,2013,0,"3 473 035,00 €"
73,4,0,75008,8,2004,1,"839 062,00 €"
303,4,0,75016,10,1994,0,"4 516 215,00 €"
147,4,0,75018,3,1995,1,"2 047 857,00 €"
210,4,0,75013,4,2018,0,"2 422 140,00 €"
295,10,1,75008,8,2013,0,"4 269 830,00 €"
176,10,0,75018,2,2019,1,"2 441 296,00 €"
105,10,1,75005,10,2013,1,"1 436 505,00 €"
84,4,0,75007,6,2011,1,"1 126 692,00 €"
50,1,0,75019,5,1993,1,"734 500,00 €"
23,2,0,75019,1,2020,0,"221 168,00 €"
148,4,1,75012,9,2003,1,"1 918 228,00 €"
26,2,1,75011,3,2008,1,"299 702,00 €"
197,7,1,75005,4,2014,0,"2 056 680,00 €"
303,10,0,75003,3,2004,1,"3 713 871,00 €"
326,8,1,75020,3,2004,0,"3 719 660,00 €"
254,8,0,75014,4,2009,1,"2 977 134,00 €"
323,9,1,75012,10,2004,1,"3 357 908,00 €"
233,8,0,75001,3,1992,1,"2 835 843,00 €"
341,6,0,75018,1,1994,0,"4 719 099,00 €"
71,5,0,75016,10,2016,1,"885 725,00 €"
251,4,0,75018,8,2021,0,"3 068 475,00 €"
96,6,0,75011,10,1999,1,"1 074 048,00 €"
245,5,0,75010,4,1997,1,"3 555 195,00 €"
304,9,1,75001,6,2001,1,"3 701 504,00 €"
137,5,0,75005,4,2002,1,"1 795 385,00 €"
201,8,1,75015,6,2003,1,"2 809 980,00 €"
270,4,1,75013,5,2005,1,"2 640 600,00 €"
134,4,0,75020,7,1995,0,"1 869 836,00 €"
272,4,0,75009,7,2011,1,"3 705 456,00 €"
97,6,0,75016,5,2011,0,"1 347 621,00 €"
120,8,0,75014,2,2000,1,"1 598 400,00 €"
291,4,1,75013,4,2004,1,"4 143 549,00 €"
120,6,1,75005,6,2000,0,"1 212 480,00 €"
239,6,1,75005,5,1997,0,"2 119 930,00 €"
124,9,1,75004,5,2005,0,"1 191 144,00 €"
269,9,0,75003,1,2019,1,"2 728 467,00 €"
253,10,1,75006,1,1994,1,"3 349 467,00 €"
261,5,0,75014,8,2012,1,"2 531 178,00 €"
339,6,0,75006,6,2010,1,"4 342 251,00 €"
274,7,1,75011,3,1994,0,"3 229 364,00 €"
184,4,0,75010,9,1993,1,"2 096 312,00 €"
172,4,1,75011,7,1991,0,"2 214 156,00 €"
281,6,1,75006,7,1993,1,"2 423 063,00 €"
259,6,1,75008,1,1994,0,"2 819 992,00 €"
331,7,0,75018,4,1997,1,"3 368 256,00 €"
110,9,0,75006,4,1995,0,"1 167 870,00 €"
109,6,0,75004,4,2009,1,"1 224 288,00 €"
252,4,1,75012,4,1997,1,"3 687 768,00 €"
235,5,1,75010,5,1999,1,"3 270 730,00 €"
226,9,0,75012,6,2004,1,"2 375 260,00 €"
274,5,1,75015,9,2020,0,"2 935 088,00 €"
73,5,0,75008,5,2011,1,"721 459,00 €"
267,5,0,75001,9,2000,0,"3 586 878,00 €"
160,7,1,75018,8,2001,0,"2 256 160,00 €"
303,9,0,75006,3,2001,1,"4 014 750,00 €"
132,6,1,75015,8,1998,0,"1 920 468,00 €"
86,5,1,75003,9,1990,1,"1 286 302,00 €"
258,4,0,75008,8,2021,0,"2 695 842,00 €"
350,8,1,75007,6,2015,0,"3 779 650,00 €"
252,9,1,75013,6,2016,1,"3 094 812,00 €"
133,7,1,75001,3,2010,0,"1 667 288,00 €"
272,7,0,75007,8,2009,1,"3 516 416,00 €"
89,3,1,75019,2,1992,0,"944 112,00 €"
34,1,0,75007,5,2021,0,"415 276,00 €"
290,6,1,75006,1,1992,0,"3 799 580,00 €"
286,9,1,75009,9,2013,0,"3 502 070,00 €"
290,7,0,75005,4,2021,0,"3 924 280,00 €"
234,5,1,75003,7,1995,1,"2 650 752,00 €"
34,1,0,75010,2,2001,0,"353 362,00 €"
231,5,0,75003,6,1998,0,"2 284 590,00 €"
249,9,1,75016,9,2018,0,"2 571 174,00 €"
293,4,1,75018,1,1996,1,"3 525 376,00 €"
137,5,0,75001,6,1994,1,"1 308 898,00 €"
74,3,1,75004,4,2021,1,"809 116,00 €"
133,7,0,75001,3,2004,0,"1 840 188,00 €"
323,4,1,75014,5,1990,0,"3 177 997,00 €"
63,3,0,75018,3,2020,1,"618 975,00 €"
23,2,1,75010,10,1991,1,"224 319,00 €"
33,1,1,75018,5,1995,1,"455 367,00 €"
315,10,0,75010,5,1998,0,"3 825 045,00 €"
324,9,0,75020,3,1990,1,"3 528 360,00 €"
224,5,1,75006,2,2015,0,"2 128 448,00 €"
303,8,1,75013,4,1992,0,"3 596 307,00 €"
200,6,0,75016,10,2007,1,"2 480 000,00 €"
153,6,0,75007,5,1991,0,"1 809 072,00 €"
316,5,1,75012,2,2017,0,"2 791 544,00 €"
258,6,0,75018,9,2019,0,"2 644 758,00 €"
110,9,0,75019,4,2014,0,"1 324 730,00 €"
63,3,1,75014,5,2018,0,"611 541,00 €"
50,2,0,75014,9,1991,1,"543 600,00 €"
307,6,1,75014,6,1996,1,"3 423 357,00 €"
172,5,1,75010,10,2000,1,"2 548 352,00 €"
178,6,0,75014,4,1993,1,"2 259 710,00 €"
111,5,1,75019,1,2020,1,"1 198 356,00 €"
336,5,0,75016,1,1999,1,"3 374 784,00 €"
181,10,1,75004,4,1994,0,"1 640 946,00 €"
306,5,0,75004,9,1997,0,"4 166 190,00 €"
141,10,1,75004,6,2000,0,"1 263 501,00 €"
288,8,1,75018,2,1999,1,"2 789 568,00 €"
197,4,1,75019,10,2011,1,"2 443 982,00 €"
140,7,1,75011,7,2020,1,"1 214 360,00 €"
194,10,0,75015,6,2002,0,"2 541 012,00 €"
135,4,1,75017,7,2019,0,"1 753 515,00 €"
128,4,1,75013,3,2013,0,"1 207 296,00 €"
28,1,1,75015,8,1991,0,"276 584,00 €"
108,8,1,75014,8,2002,0,"1 419 660,00 €"
152,7,0,75001,5,2021,0,"1 331 368,00 €"
93,8,0,75002,5,2004,0,"998 913,00 €"
301,10,0,75009,3,2009,0,"3 503 640,00 €"
243,8,1,75016,6,1993,0,"2 230 497,00 €"
125,7,0,75002,10,2020,0,"1 631 125,00 €"
72,5,1,75007,10,2009,0,"619 920,00 €"
46,1,1,75010,1,2020,0,"555 082,00 €"
228,6,1,75007,9,2003,0,"2 315 340,00 €"
30,2,0,75002,10,2019,0,"387 510,00 €"
76,5,1,75002,3,2010,0,"831 212,00 €"
258,5,0,75011,8,2016,1,"2 220 348,00 €"
38,1,1,75014,6,2007,1,"514 672,00 €"
303,9,0,75001,4,1993,1,"3 180 894,00 €"
143,4,0,75006,10,2021,1,"1 374 659,00 €"
170,4,1,75015,4,2007,1,"2 267 290,00 €"
297,7,0,75009,6,2018,1,"3 946 536,00 €"
287,5,0,75001,9,2006,1,"2 731 953,00 €"
255,8,1,75007,1,1991,1,"2 347 275,00 €"
317,10,0,75012,8,1994,1,"3 342 765,00 €"
78,5,1,75001,3,2011,0,"1 006 980,00 €"
115,5,0,75015,10,2015,1,"1 244 185,00 €"
299,8,0,75012,4,2011,1,"3 245 944,00 €"
31,2,1,75003,5,2018,0,"284 642,00 €"
290,8,1,75009,1,2000,1,"4 005 770,00 €"
34,1,1,75003,2,2015,1,"349 316,00 €"
52,5,0,75003,7,2000,0,"647 920,00 €"
327,5,0,75018,2,1992,1,"4 680 678,00 €"
311,4,1,75020,9,2020,0,"3 820 324,00 €"
31,1,1,75004,6,2011,1,"343 790,00 €"
201,4,0,75009,6,2014,0,"1 831 110,00 €"
124,6,0,75004,10,1993,0,"1 239 504,00 €"
239,10,1,75007,9,2012,0,"3 389 976,00 €"
131,8,1,75010,5,1991,0,"1 890 330,00 €"
296,10,1,75009,4,1994,0,"4 141 632,00 €"
185,4,0,75020,7,2006,0,"2 463 645,00 €"
51,3,0,75019,7,2020,0,"502 248,00 €"
219,7,0,75010,2,2020,0,"2 029 911,00 €"
251,8,0,75013,1,1992,0,"2 982 131,00 €"
21,2,1,75008,5,2003,0,"242 844,00 €"
153,10,0,75016,9,2010,1,"2 147 355,00 €"
214,5,0,75008,10,2021,0,"2 643 756,00 €"
201,5,0,75015,1,1998,1,"2 715 108,00 €"
309,10,1,75005,2,2018,0,"2 906 145,00 €"
265,4,1,75012,10,1994,1,"3 548 615,00 €"
104,10,0,75005,1,2005,0,"1 456 624,00 €"
41,2,1,75014,4,1995,0,"370 148,00 €"
44,1,1,75008,1,2021,1,"534 028,00 €"
198,8,0,75020,4,1991,1,"2 583 702,00 €"
185,6,1,75017,9,2003,0,"2 083 470,00 €"
77,3,0,75002,4,2006,0,"696 619,00 €"
154,10,1,75017,4,2006,1,"2 021 558,00 €"
232,4,1,75017,3,2012,1,"3 408 080,00 €"
48,2,1,75019,6,1997,0,"695 712,00 €"
118,8,0,75009,4,2009,0,"1 590 640,00 €"
215,7,1,75006,9,2013,1,"3 122 230,00 €"
118,9,1,75020,4,2019,0,"1 251 626,00 €"
182,4,1,75017,6,1996,0,"2 498 132,00 €"
181,9,0,75003,6,2016,1,"1 586 827,00 €"
202,8,1,75015,8,1998,0,"2 935 666,00 €"
170,4,0,75002,4,1995,1,"1 950 240,00 €"
187,4,1,75010,3,2005,0,"1 889 635,00 €"
163,9,1,75016,2,2019,1,"1 946 220,00 €"
295,5,1,75013,8,2003,1,"3 746 795,00 €"
303,10,0,75005,6,2015,0,"3 087 570,00 €"
33,1,0,75002,10,2007,1,"436 623,00 €"
81,5,0,75002,9,2017,1,"1 070 415,00 €"
31,1,1,75017,10,2020,1,"432 698,00 €"
347,9,0,75014,10,2001,0,"3 419 685,00 €"
124,8,0,75004,8,1999,1,"1 215 572,00 €"
333,7,1,75016,8,2011,1,"3 779 550,00 €"
181,5,0,75017,9,2017,1,"1 873 712,00 €"
311,9,0,75005,7,2008,0,"3 652 384,00 €"
302,9,0,75009,10,1994,1,"4 019 922,00 €"
36,1,1,75020,10,2011,0,"459 756,00 €"
47,2,0,75015,8,2004,0,"586 466,00 €"
168,9,1,75004,5,2015,1,"2 419 872,00 €"
304,10,0,75007,9,1999,1,"3 642 224,00 €"
341,9,1,75007,6,2000,0,"4 126 782,00 €"
332,7,1,75001,4,2014,1,"4 870 440,00 €"
72,3,0,75012,7,2011,1,"710 568,00 €"
172,4,0,75008,2,1990,0,"2 135 552,00 €"
333,8,0,75016,5,2001,1,"4 529 133,00 €"
311,6,1,75010,9,2020,0,"2 660 916,00 €"
153,5,0,75003,1,2005,1,"2 232 882,00 €"
21,2,0,75009,6,2016,0,"210 630,00 €"
211,9,1,75013,3,2021,1,"2 375 649,00 €"
24,1,0,75003,8,2008,0,"238 632,00 €"
89,4,0,75010,9,1990,0,"958 886,00 €"
32,2,1,75001,5,2000,0,"337 984,00 €"
237,7,1,75018,4,1993,0,"3 477 501,00 €"
236,10,0,75001,1,2008,1,"2 240 348,00 €"
216,9,0,75012,4,2011,1,"2 403 216,00 €"
306,8,0,75002,7,1998,0,"3 420 468,00 €"
92,8,0,75009,10,1996,1,"799 572,00 €"
207,5,0,75013,6,2006,0,"1 950 354,00 €"
52,3,1,75004,5,1997,0,"516 256,00 €"
225,9,0,75011,10,2005,0,"2 162 700,00 €"
286,4,0,75003,8,1998,1,"3 402 256,00 €"
41,2,1,75008,9,2016,1,"347 803,00 €"
306,9,0,75019,10,2021,0,"4 587 246,00 €"
206,8,0,75020,10,2020,1,"2 389 394,00 €"
269,8,1,75017,3,1993,1,"2 818 313,00 €"
314,7,1,75002,10,2000,0,"2 638 542,00 €"
308,5,1,75020,4,2017,0,"3 897 740,00 €"
348,7,1,75005,10,1997,0,"4 776 648,00 €"
141,8,0,75001,1,1994,1,"2 063 535,00 €"
283,5,1,75003,3,2014,0,"3 337 419,00 €"
280,9,1,75006,10,2002,0,"3 694 880,00 €"
157,10,0,75001,3,1990,1,"1 733 123,00 €"
236,6,1,75020,10,1993,0,"2 918 612,00 €"
282,5,1,75004,1,2020,1,"3 657 540,00 €"
126,10,0,75002,8,2021,0,"1 249 668,00 €"
316,6,1,75009,10,2002,0,"3 708 892,00 €"
198,7,0,75008,2,1995,1,"1 731 510,00 €"
188,8,1,75015,4,2019,1,"2 025 136,00 €"
278,5,0,75001,3,2016,1,"2 499 776,00 €"
137,8,1,75004,9,1995,1,"1 817 168,00 €"
107,10,0,75017,3,1993,0,"1 475 102,00 €"
275,9,1,75003,7,2021,1,"2 812 150,00 €"
22,2,0,75015,8,2019,0,"321 750,00 €"
145,4,1,75019,1,1999,1,"1 551 500,00 €"
334,6,0,75016,4,2006,1,"4 377 070,00 €"
209,6,1,75012,6,2018,0,"2 696 100,00 €"
300,5,1,75012,7,2003,1,"4 499 400,00 €"
188,7,0,75015,3,2015,1,"2 455 656,00 €"
114,9,0,75007,6,1993,1,"1 008 330,00 €"
259,5,0,75012,2,2001,0,"2 995 076,00 €"
268,4,0,75002,1,2002,1,"3 914 408,00 €"
153,8,0,75013,10,2018,1,"2 029 239,00 €"
179,8,1,75019,2,2012,1,"1 550 498,00 €"
96,6,1,75004,3,2012,1,"968 832,00 €"
78,4,0,75006,4,1992,0,"884 208,00 €"
68,5,1,75015,2,2011,0,"803 284,00 €"
289,8,0,75006,3,2006,0,"4 264 773,00 €"
33,2,0,75006,2,1998,1,"385 473,00 €"
349,6,1,75009,1,1992,0,"3 592 257,00 €"
28,2,1,75019,8,2016,0,"318 780,00 €"
84,4,0,75015,8,1991,0,"763 980,00 €"
60,4,1,75015,3,2015,0,"897 120,00 €"
85,5,0,75003,3,1993,1,"1 234 625,00 €"
190,6,0,75004,5,2021,0,"2 445 300,00 €"
213,7,0,75003,1,2005,1,"3 154 743,00 €"
47,2,1,75007,1,2011,0,"535 800,00 €"
281,10,0,75017,3,2019,0,"2 743 403,00 €"
285,5,1,75006,2,2008,0,"3 192 285,00 €"
60,5,1,75002,2,2004,0,"551 580,00 €"
115,9,1,75006,9,2001,0,"1 553 995,00 €"
338,5,1,75010,8,2003,1,"2 870 972,00 €"
100,9,1,75003,1,1993,1,"903 600,00 €"
126,8,0,75006,8,2002,1,"1 462 860,00 €"
134,4,1,75014,9,2018,0,"1 303 820,00 €"
112,7,1,75004,8,1998,1,"1 552 096,00 €"
83,4,0,75020,9,1990,1,"1 080 328,00 €"
324,5,1,75007,6,2002,1,"3 484 944,00 €"
56,4,0,75016,3,1991,0,"820 232,00 €"
287,5,0,75015,2,2012,1,"3 503 122,00 €"
125,6,0,75017,10,2012,1,"1 138 625,00 €"
107,8,0,75012,5,1999,0,"1 245 373,00 €"
291,9,1,75001,10,2005,1,"3 165 498,00 €"
325,9,0,75007,3,2017,1,"4 078 425,00 €"
69,3,1,75009,1,2004,1,"740 301,00 €"
237,7,1,75018,9,2008,1,"2 518 362,00 €"
292,10,0,75016,3,2021,1,"4 372 700,00 €"
260,10,0,75002,2,2006,0,"3 151 720,00 €"
291,7,1,75005,5,1991,0,"3 918 315,00 €"
125,5,0,75002,8,2019,1,"1 841 750,00 €"
148,6,0,75016,2,2006,0,"2 128 536,00 €"
311,10,0,75016,2,2009,1,"2 727 159,00 €"
67,5,0,75002,1,1992,1,"710 401,00 €"
90,3,0,75011,8,1997,1,"787 050,00 €"
190,4,1,75012,3,2008,1,"1 893 160,00 €"
333,9,1,75014,10,2000,0,"3 632 031,00 €"
331,10,0,75016,9,2011,1,"2 896 250,00 €"
152,9,1,75020,7,2010,0,"1 679 448,00 €"
92,6,1,75002,7,1995,0,"1 008 412,00 €"
98,6,0,75020,1,1998,1,"1 466 962,00 €"
127,7,1,75004,3,2010,0,"1 466 596,00 €"
38,2,1,75013,2,2016,1,"378 100,00 €"
273,10,1,75004,7,2012,0,"3 265 080,00 €"
200,6,0,75009,5,2005,0,"1 944 600,00 €"
333,8,0,75007,6,2008,0,"4 585 410,00 €"
322,8,0,75008,5,1998,1,"3 086 370,00 €"
183,5,1,75011,3,2021,0,"2 738 595,00 €"
36,2,1,75013,5,2013,0,"320 976,00 €"
204,4,0,75005,7,2006,1,"1 947 588,00 €"
155,10,0,75002,4,1997,0,"2 278 810,00 €"
134,4,1,75003,9,1998,1,"1 489 544,00 €"
87,4,0,75003,4,2008,0,"1 199 034,00 €"
55,5,1,75015,4,2007,1,"677 270,00 €"
155,5,0,75018,8,1999,1,"1 824 815,00 €"
23,1,1,75018,7,1998,0,"324 323,00 €"
134,10,1,75018,8,2018,0,"1 141 680,00 €"
196,6,0,75008,3,2018,1,"2 213 232,00 €"
38,2,1,75016,4,2020,1,"332 956,00 €"
232,5,1,75007,5,2010,1,"3 451 000,00 €"
134,6,0,75010,8,2018,1,"1 852 148,00 €"
283,8,1,75018,10,2017,0,"3 660 888,00 €"
318,10,0,75005,6,2013,0,"3 264 588,00 €"
150,9,1,75004,10,1990,1,"1 384 950,00 €"
215,6,0,75014,9,2020,0,"2 421 115,00 €"
95,7,1,75004,3,1994,1,"1 021 915,00 €"
108,10,0,75012,6,2020,0,"1 048 788,00 €"
250,7,0,75006,10,2013,0,"3 218 250,00 €"
122,7,0,75004,4,2018,0,"1 230 370,00 €"
94,6,1,75015,4,2018,0,"818 834,00 €"
143,8,1,75002,6,2019,1,"1 280 708,00 €"
21,2,0,75013,6,1995,1,"177 303,00 €"
96,5,0,75016,9,2008,1,"1 356 864,00 €"
137,10,0,75013,5,2013,1,"1 298 212,00 €"
236,8,0,75007,5,2000,1,"2 836 956,00 €"
30,2,1,75010,10,2021,0,"384 690,00 €"
120,6,0,75020,3,2001,0,"1 793 280,00 €"
203,8,1,75017,2,2004,1,"2 901 885,00 €"
163,10,0,75015,10,1997,1,"1 476 454,00 €"
283,9,0,75020,4,1996,0,"3 624 947,00 €"
133,10,1,75007,4,1997,0,"1 967 735,00 €"
221,7,0,75019,3,1996,0,"2 465 255,00 €"
313,7,0,75020,2,1993,0,"3 340 649,00 €"
249,9,1,75004,7,2002,0,"2 671 521,00 €"
98,10,0,75015,7,2010,0,"1 141 994,00 €"
129,10,0,75009,8,1992,0,"1 212 471,00 €"
85,5,0,75014,8,2015,0,"1 136 280,00 €"
247,7,1,75014,7,2015,1,"3 267 069,00 €"
182,9,0,75001,6,2020,1,"1 544 088,00 €"
309,7,1,75007,8,1994,0,"2 683 047,00 €"
211,6,0,75016,7,2019,1,"3 027 639,00 €"
61,5,1,75015,6,2014,1,"689 361,00 €"
274,8,1,75012,8,2012,0,"3 646 392,00 €"
187,7,1,75003,7,2005,1,"1 668 975,00 €"
284,10,0,75003,9,2002,0,"2 853 632,00 €"
81,3,1,75005,9,2005,1,"1 023 516,00 €"
125,8,1,75013,9,2002,1,"1 268 000,00 €"
235,9,0,75004,9,2008,0,"2 272 920,00 €"
296,9,0,75003,1,2004,0,"4 043 656,00 €"
296,9,1,75009,2,2002,0,"3 383 280,00 €"
44,1,0,75004,6,1992,1,"498 740,00 €"
174,10,1,75009,8,2014,0,"2 253 996,00 €"
68,5,1,75014,6,2000,1,"758 064,00 €"
141,6,0,75005,5,2005,1,"1 471 335,00 €"
184,10,0,75009,10,1992,0,"2 575 448,00 €"
145,8,0,75011,2,2017,1,"1 405 630,00 €"
86,4,1,75010,7,2020,1,"875 222,00 €"
336,9,0,75013,1,2013,1,"4 393 872,00 €"
95,6,1,75016,6,2019,0,"1 304 730,00 €"
297,8,0,75005,1,2019,0,"4 136 616,00 €"
288,8,0,75007,5,2007,1,"3 314 880,00 €"
154,5,0,75015,3,1993,1,"1 998 920,00 €"
22,2,0,75001,10,2012,0,"200 134,00 €"
173,4,1,75007,9,2013,1,"1 528 628,00 €"
24,2,0,75018,2,2006,0,"215 592,00 €"
