index,customerID,CustomerTitle,CustomerAge,Came_from_Paid_Acquisition?,# Months since first Purchase,InternetService,Has contacted CS,Has_MK_TV_Service?,PaymentMethod,LastPurchaseAmount,TotalPurchaseAmount,Churn
5631,6542-LWGXJ,Mrs,121,Yes,3.0,,No,No,Credit card,25.0,78.25,No
5632,5567-GZKQY,Mrs,69,No,58.0,,No,No,Bank transfer (automatic),20.3,1131.5,No
5633,1222-LRYKO,Mr,57,No,6.0,,No,No,Credit card,26.35,184.05,No
5634,2320-JRSDE,Mr,71,Yes,1.0,,No,No,Credit card,19.9,19.9,Yes
5635,2087-QAREY,Mr,67,Yes,22.0,,No,No,Credit card,54.7,1178.75,No
5636,0601-WZHJF,Mr,66,Yes,14.0,,No,Yes,Credit card,46.35,667.7,Yes
5637,4423-JWZJN,Mr,58,Yes,64.0,,No,No,Credit card,90.25,5629.15,No
5638,5143-WMWOG,Mrs,65,No,1.0,,No,No,Credit card,19.95,19.95,Yes
5639,6490-FGZAT,Mr,44,No,6.0,,No,No,Credit card,20.65,109.3,No
5640,5393-RXQSZ,Mr,62,No,1.0,,No,No,Credit card,79.6,79.6,Yes
5641,7452-FOLON,Mrs,63,No,39.0,,No,No,Credit card,25.45,958.45,No
5642,2320-TZRRH,Mrs,51,No,20.0,,No,No,Credit card,19.5,403.15,No
5643,0231-LXVAP,Mr,71,No,1.0,,Yes,No,Credit card,75.9,75.9,Yes
5644,9444-JTXHZ,Mr,45,Yes,1.0,,No,No,Credit card,76.2,76.2,Yes
5645,4942-VZZOM,Mrs,55,Yes,64.0,,No,Yes,Credit card,66.15,4392.5,No
5646,5510-BOIUJ,Mrs,63,No,1.0,,No,No,Credit card,19.25,19.25,Yes
5647,7502-BNYGS,Mrs,52,Yes,46.0,,No,Yes,Credit card,69.1,3168,No
5648,4291-HYEBC,Mr,59,Yes,28.0,,No,No,Credit card,39.1,1096.6,No
5649,6147-CBCRA,Mr,50,Yes,33.0,,No,No,Credit card,20.05,669.45,No
5650,6047-SUHPR,Mrs,66,Yes,39.0,,No,No,Credit card,59.8,2343.85,No
5651,4471-KXAUH,Mr,63,Yes,42.0,,Yes,No,Credit card,84.3,3588.4,Yes
5652,9752-ZNQUT,Mr,68,No,1.0,,No,No,Credit card,48.6,48.6,No
5653,7638-QVMVY,Mr,53,No,7.0,,No,Yes,Credit card,79.0,522.95,Yes
5654,1576-PFZIW,,62,Yes,70.0,,No,Yes,Credit card,105.35,7511.9,No
5655,5666-MBJPT,Mr,53,No,65.0,,No,No,Credit card,25.1,1725,No
5656,7312-XSBAT,Mr,61,No,1.0,,No,No,,49.75,49.75,No
5657,3096-GKWEB,Mr,68,Yes,18.0,,No,Yes,Credit card,94.75,1691.9,No
5658,2371-JQHZZ,Mr,43,Yes,24.0,,No,Yes,Bank transfer (automatic),93.0,2248.05,No
5659,0674-GCDXG,Mr,63,No,63.0,,Yes,No,Credit card,71.9,4479.2,No
5660,1121-QSIVB,Mr,57,No,44.0,,No,Yes,PayPal,77.55,3471.1,No
5661,4396-KLSEH,Ms,48,No,4.0,,No,No,Credit card,19.85,63,No
5662,3244-DCJWY,Mr,62,No,1.0,,No,No,PayPal,70.25,70.25,Yes
5663,2824-MYYBN,Mrs,70,Yes,37.0,,No,Yes,Credit card,95.25,3314.15,No
5664,0875-CABNR,Mr,46,No,10.0,,No,No,Bank transfer (automatic),84.6,865.55,Yes
5665,6345-HOVES,Mr,54,No,34.0,,No,No,Bank transfer (automatic),25.05,852.7,No
5666,8318-LCNBW,Mr,53,Yes,35.0,,No,Yes,Credit card,53.15,1930.9,No
5667,6469-QJKZW,Mr,45,Yes,4.0,,No,No,Credit card,20.15,91.4,No
5668,0147-ESWWR,Mr,69,Yes,39.0,,Yes,Yes,,101.25,3949.15,No
5669,1217-VASWC,Mr,56,Yes,43.0,,No,Yes,Credit card,100.55,4304,No
5670,7812-FZHPE,Mr,45,Yes,17.0,,No,No,Credit card,24.1,409.9,Yes
5671,6370-ZVHDV,Mrs,66,Yes,61.0,,No,No,Bank transfer (automatic),25.3,1554.9,No
5672,5915-DGNVC,Mrs,71,Yes,49.0,,No,No,Credit card,71.8,3472.05,No
5673,6260-XLACS,Mr,70,No,4.0,,No,No,Credit card,19.7,117.8,No
5674,3566-CAAYU,Mrs,51,Yes,64.0,,Yes,No,,49.85,3210.35,No
5675,4983-CCWMC,Mr,58,No,3.0,,No,No,,69.6,207.4,No
5676,9103-CXVOK,Mrs,42,Yes,1.0,,No,No,Credit card,19.75,19.75,No
5677,2896-TBNBE,Mrs,53,Yes,40.0,,No,No,Credit card,80.8,3132.75,No
5678,4797-AXPXK,Mr,58,No,1.0,,Yes,No,Bank transfer (automatic),60.0,60,Yes
5679,5229-PRWKT,Ms,57,No,8.0,,No,No,Credit card,86.55,649.65,Yes
5680,6982-UQZLY,Ms,67,Yes,1.0,,No,No,Credit card,20.85,20.85,Yes
5681,2522-WLNSF,Mr,60,Yes,34.0,,Yes,Yes,Credit card,64.2,2106.3,No
5682,3841-CONLJ,Ms,62,Yes,1.0,,No,No,Credit card,35.0,35,No
5683,5057-LCOUI,Mr,65,No,39.0,,No,Yes,Credit card,50.75,2011.4,Yes
5684,0193-ESZXP,Mrs,52,Yes,58.0,,Yes,Yes,Credit card,105.5,6205.5,Yes
5685,4475-NVTLU,Mr,59,Yes,45.0,,No,No,Credit card,19.2,903.7,No
5686,4369-HTUIF,Mrs,56,No,6.0,,No,Yes,Credit card,85.15,503.6,Yes
5687,9386-LDCZR,Mr,42,No,43.0,DSL,Yes,No,Credit card,90.65,3882.3,No
5688,9585-KKMFD,Ms,68,Yes,41.0,,No,No,Credit card,20.0,879.8,No
5689,5399-ZIMKF,Ms,71,No,5.0,,No,No,Credit card,74.65,383.65,No
5690,0336-KXKFK,Mr,59,No,72.0,,Yes,Yes,Credit card,61.2,4390.25,No
5691,5619-XZZKR,Mr,45,No,4.0,,No,No,Bank transfer (automatic),19.95,68.2,No
5692,3948-FVVRP,Ms,44,Yes,9.0,,Yes,No,Credit card,54.8,452.8,No
5693,5327-XOKKY,,43,Yes,72.0,,No,Yes,Credit card,73.45,5329,No
5694,0983-TATYJ,Mr,42,Yes,33.0,,Yes,No,Credit card,51.45,1758.9,No
5695,1813-JYWTO,Mrs,61,Yes,72.0,,No,No,Credit card,80.45,5737.6,No
5696,0156-FVPTA,Mrs,62,Yes,22.0,,Yes,No,Credit card,54.2,1152.7,Yes
5697,1984-FCOWB,Mr,64,Yes,70.0,,Yes,Yes,,109.5,7674.55,Yes
5698,0654-HMSHN,Mrs,52,Yes,21.0,,No,Yes,Credit card,104.4,2157.95,Yes
5699,6719-OXYBR,Mrs,46,No,15.0,,No,Yes,PayPal,85.3,1219.85,No
5700,3312-ZWLGF,Mrs,54,Yes,29.0,,Yes,No,Credit card,79.3,2414.55,No
5701,6476-YHMGA,Mr,71,Yes,15.0,,Yes,Yes,,76.5,1155.6,No
5702,5287-QWLKY,Mrs,63,Yes,71.0,,No,Yes,Credit card,105.1,7548.1,Yes
5703,0795-XCCTE,Mr,44,No,72.0,,No,No,Credit card,25.4,1809.35,No
5704,0168-XZKBB,Mr,63,Yes,19.0,,No,Yes,Credit card,86.85,1564.4,No
5705,3785-NRHYR,Mr,70,No,1.0,,No,No,Bank transfer (automatic),19.65,19.65,No
5706,5196-SGOAK,Mrs,52,No,1.0,,No,No,Credit card,75.7,75.7,Yes
5707,4537-DKTAL,Mr,51,No,2.0,,No,No,Credit card,45.55,84.4,No
5708,7072-MBHEV,Mr,61,Yes,11.0,,No,No,PayPal,78.1,864.85,No
5709,5602-BVFMK,Mrs,70,No,12.0,,No,No,Credit card,19.3,228.75,No
5710,6297-NOOPG,Mr,55,Yes,70.0,Fiber optic,Yes,Yes,Credit card,110.5,7752.05,No
5711,1891-UAWWU,Mrs,69,Yes,20.0,,No,Yes,Credit card,90.8,1951,Yes
5712,8204-TIFGJ,Mr,61,No,23.0,,No,No,Credit card,20.3,470.6,No
5713,8050-DVOJX,Mr,55,No,49.0,,Yes,No,,81.35,4060.9,No
5714,6108-OQZDQ,Mrs,65,Yes,4.0,,No,Yes,Bank transfer (automatic),97.95,384.5,Yes
5715,0363-QJVFX,Mr,49,No,32.0,,Yes,Yes,Credit card,108.15,3432.9,Yes
5716,8903-XEBGX,Mr,60,No,2.0,,No,No,Credit card,55.3,108.65,No
5717,8169-SAEJD,Mrs,59,Yes,69.0,,No,Yes,,56.55,3952.65,No
5718,9840-DVNDC,Mr,51,No,6.0,,No,Yes,Credit card,80.5,463.05,Yes
5719,1089-XZWHH,Mrs,64,Yes,24.0,,No,No,Credit card,19.7,494.05,No
5720,2325-WINES,Mr,53,No,32.0,,No,Yes,Credit card,104.05,3416.85,No
5721,6064-ZATLR,Mr,50,No,27.0,DSL,No,No,Credit card,52.85,1498.65,No
5722,3096-JRDSO,Ms,65,Yes,27.0,,Yes,Yes,Credit card,104.3,2867.75,Yes
5723,7824-PANSQ,Ms,67,No,58.0,,Yes,No,Credit card,80.65,4807.35,No
5724,8042-JVNFH,Mr,55,No,1.0,,No,No,Credit card,71.35,71.35,Yes
5725,9648-BCHKM,,61,Yes,18.0,,No,No,Credit card,24.65,471.35,No
5726,2888-ADFAO,Mr,121,Yes,47.0,,No,No,Credit card,21.3,1041.8,No
5727,8707-HOEDG,Mrs,59,Yes,70.0,,Yes,Yes,Credit card,110.2,7689.8,No
5728,3374-LXDEV,Mr,56,No,13.0,,Yes,No,PayPal,89.4,1132.35,Yes
5729,4072-IPYLT,Mr,48,Yes,36.0,,No,No,Credit card,51.05,1815,No
5730,7167-PCEYD,Mr,46,No,67.0,,No,No,PayPal,19.8,1311.3,No
5731,4936-YPJNK,Mr,64,No,10.0,,No,No,,19.9,199.45,No
5732,1580-BMCMR,Mrs,61,No,19.0,,No,No,PayPal,87.3,1637.3,No
5733,4817-KEQSP,Mrs,42,Yes,71.0,,No,No,Credit card,19.85,1326.35,No
5734,6408-WHTEF,,58,Yes,72.0,,Yes,Yes,Credit card,89.4,6376.55,No
5735,9251-AWQGT,Mr,45,Yes,48.0,,No,No,Credit card,20.0,935.9,No
5736,8749-CLJXC,Mr,61,No,1.0,,No,No,Credit card,20.05,20.05,No
5737,7989-VCQOH,Ms,53,Yes,18.0,,Yes,Yes,Credit card,83.25,1611.15,No
5738,5049-GLYVG,Mr,56,No,1.0,,No,No,Credit card,20.6,20.6,Yes
5739,4199-QHJNM,Mrs,52,Yes,67.0,,Yes,Yes,Credit card,102.9,6989.7,No
5740,8882-TLVRW,Mrs,59,Yes,69.0,,Yes,No,Credit card,39.1,2779.5,No
5741,5883-GTGVD,Mr,62,No,19.0,,No,Yes,Credit card,99.95,1931.75,Yes
5742,5135-GRQJV,Mr,62,Yes,72.0,,Yes,Yes,Credit card,114.5,8331.95,No
5743,2384-OVPSA,Mrs,68,No,38.0,,No,No,Credit card,20.2,735.9,No
5744,1371-WEPDS,Mr,64,Yes,40.0,,No,No,Credit card,55.8,2283.3,No
5745,3580-GICBM,Mrs,56,Yes,61.0,,No,No,Credit card,24.2,1445.2,No
5746,4817-QRJSX,Ms,63,No,10.0,,No,No,PayPal,81.0,818.05,Yes
5747,9730-DRTMJ,Mr,56,Yes,32.0,,Yes,Yes,Credit card,72.8,2333.05,No
5748,4686-UXDML,Mrs,69,No,21.0,,No,Yes,,99.85,1992.55,No
5749,3349-ANQNH,Mr,56,No,59.0,,No,Yes,Credit card,99.5,5890,No
5750,2398-YPMUR,Mr,60,Yes,13.0,,No,No,Credit card,70.15,916.75,Yes
5751,0932-YIXYU,Mr,44,No,47.0,,No,No,Credit card,20.25,1029.8,No
5752,7480-SPLEF,Mrs,48,Yes,69.0,,No,No,,26.0,1796.55,No
5753,7636-XUHWW,Mrs,44,No,2.0,,No,No,Credit card,19.9,33.7,No
5754,1431-CYWMH,Mr,58,Yes,22.0,,No,No,Bank transfer (automatic),19.05,454.05,No
5755,5937-EORGB,Mr,53,Yes,15.0,,No,Yes,Bank transfer (automatic),96.5,1392.25,No
5756,6349-JDHQP,Mrs,69,No,53.0,,No,No,Credit card,19.85,1049.6,No
5757,5539-HIVAK,Mr,121,Yes,28.0,,No,No,Credit card,25.7,734.6,No
5758,5847-MXBEO,Mr,44,No,22.0,,No,No,Bank transfer (automatic),20.3,475.1,No
5759,9985-MWVIX,Mrs,52,No,1.0,,No,No,Bank transfer (automatic),70.15,70.15,Yes
5760,4583-PARNH,Mr,45,Yes,16.0,,Yes,No,Bank transfer (automatic),91.55,1540.05,No
5761,1116-FRYVH,,50,Yes,48.0,,Yes,No,Credit card,39.4,1978.65,No
5762,1421-HCERK,Mr,58,Yes,30.0,,Yes,Yes,Credit card,105.7,3181.8,No
5763,9633-XQABV,Mr,66,No,3.0,,No,No,Credit card,70.25,229.7,No
5764,0716-BQNDX,Mr,59,No,57.0,,Yes,No,PayPal,93.75,5625.55,No
5765,1265-XTECC,Mrs,48,Yes,68.0,,No,No,Credit card,96.55,6581.9,Yes
5766,1183-CANVH,,47,Yes,23.0,,Yes,Yes,Credit card,60.0,1347.15,No
5767,1972-XMUWV,Ms,68,Yes,65.0,,Yes,Yes,Credit card,59.8,3808.2,No
5768,8679-LZBMD,Ms,61,Yes,44.0,,No,Yes,PayPal,90.65,3974.15,No
5769,3407-JMJQQ,Mrs,47,Yes,71.0,,No,Yes,Credit card,109.0,7661.8,No
5770,6252-DFGTK,Mr,63,Yes,37.0,,Yes,No,Bank transfer (automatic),68.1,2479.25,No
5771,1539-LNKHM,Mrs,46,No,12.0,,No,No,Bank transfer (automatic),20.4,266.6,No
5772,8645-KOMJQ,,51,Yes,69.0,,Yes,Yes,Credit card,81.95,5601.4,No
5773,0289-IVARM,Ms,63,No,35.0,,No,No,Credit card,60.55,1982.6,No
5774,9761-XUJWD,Mrs,65,No,5.0,,Yes,No,PayPal,65.6,339.9,No
5775,4057-FKCZK,Mr,54,Yes,58.0,,No,Yes,Credit card,82.5,4828.05,No
5776,4291-TPNFG,Mr,51,Yes,72.0,,Yes,No,Credit card,82.3,5980.55,No
5777,6087-YPWHO,Ms,53,Yes,72.0,,Yes,No,Credit card,68.15,4808.7,No
5778,3090-QFUVD,Ms,64,No,1.0,,No,No,PayPal,20.3,20.3,No
5779,2237-ZFSMY,Mrs,48,No,39.0,,Yes,Yes,Credit card,95.55,3692.85,Yes
5780,1722-LDZJS,Mr,48,Yes,53.0,,No,No,PayPal,20.2,1068.15,No
5781,1818-ESQMW,,58,No,27.0,,Yes,No,Credit card,89.2,2383.6,No
5782,4871-JTKJF,Mrs,66,No,1.0,,No,No,PayPal,69.65,69.65,Yes
5783,1415-YFWLT,,54,No,1.0,,No,Yes,PayPal,89.3,89.3,Yes
5784,7401-RUBNK,Mrs,58,Yes,18.0,,No,No,Credit card,74.8,1438.05,No
5785,0506-YLVKJ,Ms,66,Yes,46.0,,No,No,Credit card,20.2,917.45,No
5786,8661-BOYNW,Mrs,70,Yes,72.0,,Yes,Yes,PayPal,84.4,6096.45,No
5787,6711-VTNRE,Mrs,53,No,36.0,,Yes,No,Credit card,87.55,3078.1,Yes
5788,4815-GBTCD,Mr,55,Yes,4.0,,No,No,Credit card,25.15,99.95,No
5789,2805-AUFQN,Mrs,58,No,25.0,,No,No,Credit card,19.8,475.2,No
5790,0980-PVMRC,Ms,0,Yes,40.0,,No,Yes,PayPal,50.85,2036.55,No
5791,7233-DRTRF,Mrs,62,Yes,63.0,,No,Yes,Credit card,102.4,6444.05,No
5792,3500-RMZLT,Ms,70,No,15.0,,Yes,No,Credit card,96.3,1426.75,Yes
5793,3873-NFTGI,Mr,69,No,14.0,,No,No,Credit card,55.5,767.55,No
5794,1162-ECVII,Mrs,49,Yes,72.0,,Yes,Yes,Credit card,109.75,7932.5,No
5795,7048-GXDAY,Mr,48,No,39.0,Fiber optic,No,Yes,Bank transfer (automatic),106.4,4040.65,No
5796,8571-ZCMCX,Mrs,42,Yes,47.0,,No,Yes,Credit card,60.0,2768.65,No
5797,1169-WCVAK,Mrs,69,Yes,19.0,,Yes,No,Credit card,88.8,1672.35,No
5798,4548-SDBKE,Mr,60,No,5.0,,No,Yes,,85.2,474.8,Yes
5799,8066-POXGX,Mr,49,No,13.0,,No,No,Bank transfer (automatic),35.1,446.1,Yes
5800,7129-CAKJW,Mr,68,No,17.0,Fiber optic,No,No,Bank transfer (automatic),80.05,1345.65,No
5801,8695-ARGXZ,Ms,46,Yes,34.0,Fiber optic,No,No,Credit card,75.55,2425.4,No
5802,3570-YUEKJ,Ms,68,No,42.0,,No,No,Credit card,49.55,2077.95,No
5803,4143-OOBWZ,Mr,64,Yes,5.0,,No,No,Credit card,81.3,416.3,Yes
5804,1555-HAPSU,Mrs,62,Yes,71.0,,No,No,Credit card,23.9,1663.5,No
5805,1697-NVVGY,Mr,69,Yes,19.0,,No,Yes,Credit card,66.4,1286.05,No
5806,7854-EKTJL,Mr,63,No,2.0,,No,No,Credit card,19.6,35.85,Yes
5807,8464-EETCQ,Mr,62,No,57.0,,No,No,,18.8,1094.35,No
5808,2419-FSORS,Mrs,54,Yes,72.0,,Yes,Yes,Credit card,108.4,7719.5,No
5809,8132-YPVBX,Mr,0,No,6.0,,No,No,Bank transfer (automatic),85.95,514.6,No
5810,9102-IAYHT,Mr,43,Yes,17.0,,No,No,Credit card,85.45,1451.6,Yes
5811,6754-LZUKA,Mr,53,Yes,61.0,,No,Yes,PayPal,80.9,4932.5,No
5812,3422-LYEPQ,Mrs,64,Yes,1.0,,No,No,Credit card,71.0,71,Yes
5813,8099-MZPUJ,Mrs,53,Yes,48.0,,Yes,Yes,PayPal,111.8,5443.65,No
5814,0787-LHDYT,Mrs,60,No,16.0,,No,No,Credit card,20.6,330.25,No
5815,2642-DTVCO,Mr,46,No,9.0,,No,No,Bank transfer (automatic),85.05,746.5,Yes
5816,0374-IOEGQ,Mr,56,No,3.0,,No,No,Credit card,44.6,122.7,No
5817,4361-JEIVL,Mr,46,No,1.0,,No,No,Credit card,44.4,44.4,Yes
5818,3197-NNYNB,Mr,66,No,65.0,,No,Yes,PayPal,105.1,6631.85,No
5819,3396-DKDEL,Mr,56,Yes,70.0,,Yes,Yes,PayPal,115.15,8250,No
5820,1752-OZXFY,Mrs,53,Yes,60.0,,No,Yes,,59.8,3561.15,No
5821,9066-QRSDU,Mrs,46,Yes,69.0,,No,No,Bank transfer (automatic),26.3,1763.55,No
5822,9112-WSNPU,Mr,55,No,35.0,,No,No,PayPal,70.55,2419,No
5823,9867-NNXLC,Mr,62,No,22.0,,No,No,PayPal,20.05,470.2,No
5824,5321-NTRKC,Mrs,43,Yes,66.0,,No,Yes,Credit card,79.85,5234.95,No
5825,1363-TXLSL,Mr,61,Yes,1.0,,No,No,Credit card,70.3,70.3,Yes
5826,9507-EXLTT,,43,Yes,1.0,,No,Yes,Credit card,79.35,79.35,Yes
5827,3161-GETRM,Mrs,59,Yes,34.0,,No,No,Credit card,90.05,3097,No
5828,0402-OAMEN,Mrs,56,Yes,72.0,,No,No,Credit card,24.45,1709.1,No
5829,6933-VLYFX,Mr,63,Yes,31.0,DSL,Yes,Yes,Credit card,59.95,1848.8,No
5830,6754-WKSHP,Ms,64,No,30.0,,No,No,,25.35,723.3,No
5831,9846-GKXAS,Mrs,54,No,9.0,,No,Yes,Credit card,90.8,809.75,Yes
5832,6017-PPLPX,Mrs,46,Yes,20.0,,No,No,Credit card,70.45,1470.95,Yes
5833,4976-LNFVV,Mr,121,Yes,19.0,,No,No,Bank transfer (automatic),34.3,577.15,No
5834,5055-MGMGF,Mr,46,Yes,65.0,,No,Yes,Credit card,105.05,6914.95,No
5835,4641-FROLU,Mrs,67,Yes,30.0,,No,No,PayPal,19.3,602.9,No
5836,2862-JVEOY,,68,No,6.0,,No,No,Credit card,19.15,124.4,No
5837,2969-QWUBZ,Ms,54,No,2.0,,No,Yes,Credit card,51.4,96.8,No
5838,9822-BIIGN,Mrs,56,Yes,53.0,,Yes,No,Credit card,71.85,3827.9,No
5839,2077-MPJQO,Mr,58,Yes,7.0,,No,No,Bank transfer (automatic),75.4,533.05,No
5840,1534-OULXE,Mr,63,Yes,61.0,,No,No,Credit card,49.7,2961.4,No
5841,7136-RVDTZ,,67,No,70.0,,No,Yes,Credit card,45.25,3264.45,Yes
5842,2971-SGAFL,Mr,46,No,13.0,,No,Yes,Credit card,78.75,995.35,No
5843,1480-IVEVR,Mr,57,Yes,35.0,,No,No,Credit card,81.6,2815.25,No
5844,2905-KFQUV,Mr,42,Yes,2.0,,No,No,Credit card,70.4,154.8,No
5845,4581-SSPWD,Mrs,52,No,3.0,,No,No,Bank transfer (automatic),75.8,246.3,Yes
5846,3370-HXOPH,Mr,68,No,3.0,DSL,No,No,Credit card,76.1,257.6,No
5847,9391-YZEJW,Mr,43,No,62.0,,No,Yes,,94.0,5757.2,No
5848,9958-MEKUC,Mrs,46,Yes,72.0,,Yes,No,Credit card,103.95,7517.7,No
5849,0281-CNTZX,Mr,48,Yes,63.0,,No,No,Credit card,19.95,1234.8,No
5850,6927-WTFIV,Mrs,66,No,20.0,Fiber optic,No,No,Credit card,71.3,1389.2,Yes
5851,4118-CEVPF,Mr,71,No,35.0,,Yes,Yes,Credit card,110.8,3836.3,No
5852,3398-ZOUAA,Mrs,44,Yes,21.0,,No,No,Credit card,69.1,1474.75,Yes
5853,9114-VEPUF,Mrs,66,Yes,62.0,,No,No,Credit card,96.1,6001.45,No
5854,7876-BEUTG,Mr,66,No,15.0,,No,No,Credit card,48.8,720.1,No
5855,2338-BQEZT,Mr,64,No,55.0,,No,No,Credit card,50.55,2832.75,No
5856,9873-MNDKV,Mrs,43,No,11.0,,No,No,Credit card,44.65,472.25,No
5857,0378-NHQXU,Mr,63,Yes,17.0,,No,Yes,Credit card,88.25,1460.65,Yes
5858,8241-JUIQO,Mrs,71,No,61.0,,No,No,Credit card,19.45,1336.35,No
5859,2194-IIQOF,Mr,58,Yes,71.0,,Yes,Yes,Credit card,89.3,6388.65,No
5860,4512-ZUIYL,Mr,42,No,2.0,,No,No,Credit card,70.0,153.05,Yes
5861,9631-RXVJM,Mrs,70,No,35.0,,No,No,PayPal,19.25,677.9,No
5862,9584-EXCDZ,Mr,43,No,17.0,,No,No,Credit card,70.5,1165.6,No
5863,7969-AULMZ,Ms,56,No,21.0,,No,Yes,Bank transfer (automatic),97.35,2119.5,Yes
5864,5093-FEGLU,Ms,64,Yes,47.0,,No,No,Credit card,19.65,921.55,No
5865,2621-UDNLU,Mr,58,Yes,3.0,,No,No,Bank transfer (automatic),20.85,72,No
5866,7526-IVLYU,Mr,60,No,3.0,,No,No,PayPal,19.65,68.35,No
5867,2428-HYUNX,Mrs,65,Yes,44.0,,No,No,,19.35,847.25,No
5868,9214-EKVXR,Mr,45,No,1.0,,No,No,Credit card,44.0,44,No
5869,3410-MHHUM,Mr,55,Yes,44.0,,No,No,Credit card,94.4,4295.35,No
5870,0568-ONFPC,Mrs,42,Yes,5.0,,No,No,Credit card,25.9,135,Yes
5871,0733-VUNUW,Ms,58,No,24.0,,No,No,Credit card,55.65,1400.55,Yes
5872,4550-EVXNY,Mr,65,No,1.0,,No,No,Credit card,69.65,69.65,Yes
5873,2122-YWVYA,Mr,51,No,18.0,,No,No,,75.4,1380.4,No
5874,2968-SSGAA,Mr,47,No,10.0,,No,Yes,Credit card,100.6,1060.2,Yes
5875,2296-DKZFP,Mr,69,Yes,65.0,,No,No,Bank transfer (automatic),71.0,4386.2,No
5876,4844-JJWUY,,64,No,1.0,,No,No,Credit card,86.0,86,Yes
5877,6777-TGHTM,Mrs,68,No,53.0,,No,Yes,Credit card,106.95,5785.5,Yes
5878,8909-BOLNL,Mr,51,No,3.0,,No,No,Credit card,21.2,52.05,No
5879,6603-YRDCJ,Mrs,70,Yes,33.0,,Yes,No,Credit card,61.05,2018.4,No
5880,3538-WZPHD,Ms,53,No,3.0,,No,No,Credit card,29.6,79.45,Yes
5881,3229-USWAR,Mr,46,No,34.0,,Yes,Yes,Bank transfer (automatic),79.95,2727.3,No
5882,2138-VFAPZ,Ms,69,Yes,14.0,,No,No,Credit card,19.7,263.65,No
5883,6131-JLWZM,Mr,44,No,13.0,,No,No,Credit card,20.3,275.4,No
5884,4785-QRJHC,Mrs,62,Yes,46.0,,Yes,Yes,Credit card,59.9,2816.65,Yes
5885,0269-XFESX,Mr,57,Yes,23.0,,No,No,Bank transfer (automatic),24.35,538.5,No
5886,1709-EJDOX,Mr,49,Yes,47.0,,No,No,Credit card,19.75,948.9,No
5887,4316-XCSLJ,Mr,61,No,17.0,,No,No,Credit card,50.3,846.8,No
5888,8610-WFCJF,Ms,71,Yes,49.0,,No,Yes,Bank transfer (automatic),95.6,4783.5,Yes
5889,9693-XMUOB,Mrs,70,Yes,59.0,,No,Yes,Credit card,50.25,2997.45,No
5890,0383-CLDDA,Mrs,62,No,69.0,,Yes,Yes,Credit card,85.35,5897.4,No
5891,4905-JEFDW,Mrs,67,No,11.0,,No,Yes,Credit card,41.6,470.6,Yes
5892,2709-UQGNP,Mrs,48,No,10.0,,No,No,PayPal,51.65,524.5,No
5893,3549-ZTMNH,Mr,45,Yes,12.0,,No,No,Credit card,24.0,269.65,No
5894,7881-INRLC,Mrs,61,No,45.0,,No,Yes,PayPal,100.85,4740,Yes
5895,8033-ATFAS,Mrs,46,Yes,39.0,DSL,No,Yes,Credit card,59.85,2341.5,No
5896,1635-NZATJ,Mr,67,Yes,71.0,,No,No,Credit card,25.45,1789.65,No
5897,0562-HKHML,Mr,67,Yes,71.0,,No,No,Credit card,23.9,1626.4,No
5898,8277-RVRSV,Mr,48,Yes,33.0,,No,No,PayPal,24.15,800.3,No
5899,9943-VSZUV,Ms,60,No,67.0,,No,No,Credit card,75.7,5060.85,No
5900,0117-LFRMW,Ms,58,Yes,37.0,,No,No,Credit card,40.2,1448.8,Yes
5901,6172-FECYY,Mr,64,Yes,49.0,,No,Yes,Credit card,84.5,4254.85,Yes
5902,7054-ENNGU,Mrs,53,Yes,9.0,,No,No,Bank transfer (automatic),50.85,466.6,No
5903,1455-HFBXA,Mrs,48,Yes,52.0,,Yes,No,,91.6,4627.8,No
5904,9402-CXWPL,Mr,51,No,70.0,,No,Yes,Credit card,98.9,6838.6,No
5905,1628-BIZYP,Mrs,42,No,1.0,,No,No,PayPal,85.0,85,No
5906,1965-AKTSX,Ms,0,No,14.0,,No,No,Credit card,78.95,1101.85,Yes
5907,0082-LDZUE,Mr,55,No,1.0,,No,No,Credit card,44.3,44.3,No
5908,4786-UKSNZ,Mr,53,No,1.0,,No,No,PayPal,20.2,20.2,Yes
5909,5343-SGUBI,Ms,52,No,52.0,,No,No,Credit card,80.2,4297.6,No
5910,0856-NAOES,Mrs,59,No,6.0,,No,Yes,Bank transfer (automatic),60.9,414.1,No
5911,1976-AZZPJ,Mrs,56,Yes,7.0,,No,No,Bank transfer (automatic),34.2,256.6,No
5912,7248-VZQLC,Mrs,60,No,47.0,,No,No,Credit card,85.2,3969.35,Yes
5913,6156-UZDLF,Mr,46,No,26.0,,Yes,No,PayPal,87.15,2274.1,No
5914,3099-OONVS,Mr,45,Yes,25.0,,Yes,No,PayPal,54.3,1296.8,No
5915,9500-WBGRP,Mrs,42,No,69.0,,No,No,PayPal,19.1,1268.85,No
5916,5183-KLYEM,,50,No,72.0,DSL,Yes,Yes,PayPal,112.75,8192.6,No
5917,5144-PQCDZ,Mrs,66,No,4.0,,No,No,Credit card,19.95,59.25,No
5918,8514-VZHEB,,43,Yes,59.0,,No,No,Credit card,19.5,1147.85,No
5919,6625-IUTTT,,43,No,67.0,,No,No,Bank transfer (automatic),65.55,4361.55,No
5920,9355-NPPFS,Mrs,65,No,26.0,,No,No,Credit card,78.8,2006.1,No
